context,error_reason,raw_data,logged_at
load_transactions,Invalid currency,"{""transaction_id"": ""2296e132-5ae0-4b04-8386-f7dd4aebc633"", ""timestamp"": ""2025-02-01T20:46:00"", ""amount"": 8551.22, ""currency"": ""JPY"", ""sender_account"": ""GB96GQFL00871237800570"", ""receiver_account"": ""SE8902DQWP79606697709694"", ""sender_country"": ""Japan"", ""sender_municipality"": ""\u9577\u751f\u90e1\u4e00\u5bae\u753a"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Trollh\u00e4ttan"", ""transaction_type"": ""incoming"", ""notes"": ""Mobile recharge""}",2025-06-03T09:35:51.575972
load_transactions,Invalid currency,"{""transaction_id"": ""3ed25dcb-925b-42ea-9707-3b112f6881ed"", ""timestamp"": ""2025-04-21T16:09:00"", ""amount"": 17300.32, ""currency"": ""ZMW"", ""sender_account"": ""GB97NFVI11902983955854"", ""receiver_account"": ""SE8902MQZJ06643246897705"", ""sender_country"": ""Zambia"", ""sender_municipality"": ""Sianmouth"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Lule\u00e5"", ""transaction_type"": ""outgoing"", ""notes"": ""Payment for invoice #7320""}",2025-06-03T09:35:51.576974
load_transactions,Invalid currency,"{""transaction_id"": ""8bcd6aa5-b8c4-490c-9b95-d31b94a7d2ae"", ""timestamp"": ""2025-01-19T20:22:00"", ""amount"": 43492.67, ""currency"": ""NOK"", ""sender_account"": ""GB15FQPT92470218912551"", ""receiver_account"": ""SE8902XFEK65570601507823"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Maritvik"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Landskrona"", ""transaction_type"": ""incoming"", ""notes"": ""Online purchase""}",2025-06-03T09:35:51.577982
load_transactions,Invalid currency,"{""transaction_id"": ""c9c42910-d1b3-4249-8ece-2fb898543e7f"", ""timestamp"": ""2025-03-21T09:30:00"", ""amount"": 49007.43, ""currency"": ""ZAR"", ""sender_account"": ""GB28UZYW67245867643934"", ""receiver_account"": ""SE8902GFDI02146082509603"", ""sender_country"": ""South Africa"", ""sender_municipality"": ""Victoriachester"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Helsingborg"", ""transaction_type"": ""incoming"", ""notes"": ""Insurance payout""}",2025-06-03T09:35:51.579216
load_transactions,Invalid currency,"{""transaction_id"": ""f3c8c04c-b5c2-46e6-99d1-86c6d6f5adf6"", ""timestamp"": ""2025-04-11T02:28:00"", ""amount"": 6449.79, ""currency"": ""NOK"", ""sender_account"": ""GB95CDXK91563971172389"", ""receiver_account"": ""SE8902EWKS60852595775659"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Arildstr\u00f8m"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""M\u00f6lndal"", ""transaction_type"": ""outgoing"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:51.580221
load_transactions,Invalid currency,"{""transaction_id"": ""b3639bbe-8eb0-42a6-8ca4-a443eb18d08f"", ""timestamp"": ""2025-04-17T23:03:00"", ""amount"": 32960.04, ""currency"": ""RMB"", ""sender_account"": ""GB11WJVS49846024209927"", ""receiver_account"": ""SE8902KVOL90407760349687"", ""sender_country"": ""China"", ""sender_municipality"": ""\u68a7\u5dde\u53bf"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""G\u00e4vle"", ""transaction_type"": ""outgoing"", ""notes"": ""Utility bill""}",2025-06-03T09:35:51.581225
load_transactions,Invalid currency,"{""transaction_id"": ""dbb20e2b-7a77-4a0e-bfd9-4199489d96f1"", ""timestamp"": ""2025-01-02T19:07:00"", ""amount"": 23403.44, ""currency"": ""ZMW"", ""sender_account"": ""GB57XBXA68625105996765"", ""receiver_account"": ""SE8902KLCO29429723379486"", ""sender_country"": ""Zambia"", ""sender_municipality"": ""Lake Traceyshire"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""\u00d6rebro"", ""transaction_type"": ""outgoing"", ""notes"": null}",2025-06-03T09:35:51.582239
load_transactions,Invalid currency,"{""transaction_id"": ""ac39a055-b145-49f9-9cfa-239920f72ff6"", ""timestamp"": ""2025-02-14T08:02:00"", ""amount"": 13498.98, ""currency"": ""DKK"", ""sender_account"": ""GB56DEUV31691101104363"", ""receiver_account"": ""SE8902YKLA01358484410445"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Nordborg"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Sk\u00f6vde"", ""transaction_type"": ""outgoing"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:51.583242
load_transactions,Invalid currency,"{""transaction_id"": ""bee009c9-aab7-4b45-8b4b-3fe9dcb17b28"", ""timestamp"": ""2025-04-10T11:59:00"", ""amount"": 10244.76, ""currency"": ""DKK"", ""sender_account"": ""GB03NRPM19310538794478"", ""receiver_account"": ""SE8902ARJI52424267786590"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Strandby"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Karlskoga"", ""transaction_type"": ""incoming"", ""notes"": ""Loan repayment""}",2025-06-03T09:35:51.584233
load_transactions,Invalid currency,"{""transaction_id"": ""6e01ec0a-265d-4af3-80d2-309536d72f7f"", ""timestamp"": ""2025-02-18T23:25:00"", ""amount"": 15049.61, ""currency"": ""DKK"", ""sender_account"": ""GB37UCYY49980620268519"", ""receiver_account"": ""SE8902VWKO20169767635100"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Ebeltoft"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Skellefte\u00e5"", ""transaction_type"": ""incoming"", ""notes"": ""Subscription fee""}",2025-06-03T09:35:51.585257
load_transactions,Invalid currency,"{""transaction_id"": ""cce1af13-b420-46f5-a439-7a44532f0c6c"", ""timestamp"": ""2025-01-26T10:39:00"", ""amount"": 27881.38, ""currency"": ""DKK"", ""sender_account"": ""GB83YQVL79203808079872"", ""receiver_account"": ""SE8902NXQN75553814880916"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Bjert"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Lule\u00e5"", ""transaction_type"": ""incoming"", ""notes"": ""Insurance payout""}",2025-06-03T09:35:51.586249
load_transactions,Invalid currency,"{""transaction_id"": ""bcf4b37b-d639-4a99-a27a-698b8042763d"", ""timestamp"": ""2025-02-11T11:21:00"", ""amount"": 47223.77, ""currency"": ""NOK"", ""sender_account"": ""GB83LCBU59541396606195"", ""receiver_account"": ""SE8902FEOU83301563734443"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Hagen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""\u00c4ngelholm"", ""transaction_type"": ""incoming"", ""notes"": ""Payment for invoice #9672""}",2025-06-03T09:35:51.587292
load_transactions,Invalid currency,"{""transaction_id"": ""73fad55f-7bfc-4103-8851-06826d706e01"", ""timestamp"": ""2025-03-20T19:09:00"", ""amount"": 22679.15, ""currency"": ""DKK"", ""sender_account"": ""GB58AUPW82176943105305"", ""receiver_account"": ""SE8902HWHC81157429988113"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Eskilstrup"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""S\u00f6dert\u00e4lje"", ""transaction_type"": ""outgoing"", ""notes"": ""Utility bill""}",2025-06-03T09:35:51.588311
load_transactions,Invalid currency,"{""transaction_id"": ""43a37aab-52e5-43e7-b7b6-63216c3248a0"", ""timestamp"": ""2025-03-29T16:49:00"", ""amount"": 25650.64, ""currency"": ""NOK"", ""sender_account"": ""GB87DHKN03332085785592"", ""receiver_account"": ""SE8902PTAF77843993668616"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Edvardsen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Malm\u00f6"", ""transaction_type"": ""incoming"", ""notes"": ""Salary payment""}",2025-06-03T09:35:51.589320
load_transactions,Invalid currency,"{""transaction_id"": ""96cd55f8-7942-4ace-a792-6b407ab2b491"", ""timestamp"": ""2025-01-17T20:32:00"", ""amount"": 37666.46, ""currency"": ""DKK"", ""sender_account"": ""GB39LQAP67735063033435"", ""receiver_account"": ""SE8902ZJLO95363862694613"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Tj\u00e6reborg"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Lund"", ""transaction_type"": ""incoming"", ""notes"": ""Payment for invoice #6892""}",2025-06-03T09:35:51.590327
load_transactions,Invalid currency,"{""transaction_id"": ""8951b6b1-ca55-4881-952d-7de66aaa6399"", ""timestamp"": ""2025-04-20T01:55:00"", ""amount"": 36942.28, ""currency"": ""NOK"", ""sender_account"": ""GB21QPXB08679293206334"", ""receiver_account"": ""SE8902BXQI23685027971551"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Jakobsen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Skellefte\u00e5"", ""transaction_type"": ""outgoing"", ""notes"": ""Salary payment""}",2025-06-03T09:35:51.591393
load_transactions,Invalid currency,"{""transaction_id"": ""2f8eb909-544a-4df5-a304-a612ee422944"", ""timestamp"": ""2025-04-24T00:51:00"", ""amount"": 8708.68, ""currency"": ""DKK"", ""sender_account"": ""GB35EHYM93126348751555"", ""receiver_account"": ""SE8902WJJF53894909945600"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Lang\u00e5"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Bor\u00e5s"", ""transaction_type"": ""outgoing"", ""notes"": null}",2025-06-03T09:35:51.592409
load_transactions,Invalid currency,"{""transaction_id"": ""ee662aca-5deb-40ee-8ad0-bb872a71aa3d"", ""timestamp"": ""2025-03-26T09:14:00"", ""amount"": 28132.68, ""currency"": ""NOK"", ""sender_account"": ""GB94LPHH74956344739044"", ""receiver_account"": ""SE8902SRLL43477163490964"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Astridstad"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Uppsala"", ""transaction_type"": ""outgoing"", ""notes"": ""Payment for invoice #5396""}",2025-06-03T09:35:51.593409
load_transactions,Invalid currency,"{""transaction_id"": ""a1e4aa46-7658-4ef8-93f8-3e719594d7ee"", ""timestamp"": ""2025-01-27T14:23:00"", ""amount"": 28453.83, ""currency"": ""DKK"", ""sender_account"": ""GB23IQMM53193166989537"", ""receiver_account"": ""SE8902OGIL87909531470185"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""S\u00f8rvad"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Bor\u00e5s"", ""transaction_type"": ""incoming"", ""notes"": ""Payment for invoice #9814""}",2025-06-03T09:35:51.594439
load_transactions,Invalid currency,"{""transaction_id"": ""37b80db0-cce7-4649-bbf6-0b68db3885bf"", ""timestamp"": ""2025-03-23T09:20:00"", ""amount"": 19539.39, ""currency"": ""NOK"", ""sender_account"": ""GB09TSKP14799935661460"", ""receiver_account"": ""SE8902QLYH24628869288269"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Fredrikberg"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Trelleborg"", ""transaction_type"": ""incoming"", ""notes"": ""Utility bill""}",2025-06-03T09:35:51.595465
load_transactions,Invalid currency,"{""transaction_id"": ""1f187898-89ae-4e61-8067-d58b21b10704"", ""timestamp"": ""2025-01-01T16:46:00"", ""amount"": 38882.83, ""currency"": ""NOK"", ""sender_account"": ""GB47CBQJ11740859861684"", ""receiver_account"": ""SE8902BRZE40142159892187"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Danielsen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Trollh\u00e4ttan"", ""transaction_type"": ""outgoing"", ""notes"": ""Online purchase""}",2025-06-03T09:35:51.596467
load_transactions,Invalid currency,"{""transaction_id"": ""ab4222cd-91d1-4a3b-93c9-b4aaff27e0a0"", ""timestamp"": ""2025-02-16T12:14:00"", ""amount"": 13381.06, ""currency"": ""DKK"", ""sender_account"": ""GB60RVXO52102352482255"", ""receiver_account"": ""SE8902IRXN70281866292484"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Vallensb\u00e6k"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""G\u00e4vle"", ""transaction_type"": ""incoming"", ""notes"": ""Loan repayment""}",2025-06-03T09:35:51.597468
load_transactions,Invalid currency,"{""transaction_id"": ""77fb9e6f-9824-448b-b7af-d8f4f048cce9"", ""timestamp"": ""2025-02-11T11:13:00"", ""amount"": 16567.98, ""currency"": ""NOK"", ""sender_account"": ""GB37YWJU65447811217674"", ""receiver_account"": ""SE8902DMTK02100815459260"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Monastrand"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""V\u00e4xj\u00f6"", ""transaction_type"": ""incoming"", ""notes"": ""Freelance project payment""}",2025-06-03T09:35:51.598464
load_transactions,Invalid currency,"{""transaction_id"": ""b2fd5e6d-f6f2-4203-9c56-4d79ee29147f"", ""timestamp"": ""2025-05-13T18:00:00"", ""amount"": 6957.0, ""currency"": ""DKK"", ""sender_account"": ""GB10JXAD97922354612235"", ""receiver_account"": ""SE8902FUMK63947148705760"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Jelling"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Uddevalla"", ""transaction_type"": ""outgoing"", ""notes"": ""Insurance payout""}",2025-06-03T09:35:51.599467
load_transactions,Invalid currency,"{""transaction_id"": ""b1541f7a-2d90-409e-b409-e8d31b656a7a"", ""timestamp"": ""2025-02-28T06:05:00"", ""amount"": 11526.66, ""currency"": ""DKK"", ""sender_account"": ""GB76KKSW40077992992574"", ""receiver_account"": ""SE8902OGIL87909531470185"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Vanl\u00f8se"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Sk\u00f6vde"", ""transaction_type"": ""outgoing"", ""notes"": ""Tax refund""}",2025-06-03T09:35:51.600472
load_transactions,Invalid currency,"{""transaction_id"": ""4e6ca67a-2c1d-4889-a857-bc3293d7facd"", ""timestamp"": ""2025-01-04T06:14:00"", ""amount"": 20341.34, ""currency"": ""DKK"", ""sender_account"": ""GB09QQRV12499014371807"", ""receiver_account"": ""SE8902YIAD46040982190137"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Hjerm"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Bor\u00e5s"", ""transaction_type"": ""outgoing"", ""notes"": ""Freelance project payment""}",2025-06-03T09:35:51.601477
load_transactions,Invalid currency,"{""transaction_id"": ""fd12a725-ad2f-439d-a6ca-8a5195af77d3"", ""timestamp"": ""2025-02-09T05:52:00"", ""amount"": 29895.75, ""currency"": ""NOK"", ""sender_account"": ""GB06XALT06782382179491"", ""receiver_account"": ""SE8902LXEY88372509516456"", ""sender_country"": ""Norway"", ""sender_municipality"": ""R\u00f8nning"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Bor\u00e5s"", ""transaction_type"": ""incoming"", ""notes"": null}",2025-06-03T09:35:51.602475
load_transactions,Invalid currency,"{""transaction_id"": ""311f45d5-2983-493f-a8b9-c3ca6f78f095"", ""timestamp"": ""2025-04-10T11:27:00"", ""amount"": 5386.79, ""currency"": ""JPY"", ""sender_account"": ""GB90YIKZ21944046015725"", ""receiver_account"": ""SE8902RZVW68005461246316"", ""sender_country"": ""Japan"", ""sender_municipality"": ""\u6c5f\u6771\u533a"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Trelleborg"", ""transaction_type"": ""incoming"", ""notes"": ""Loan repayment""}",2025-06-03T09:35:51.603487
load_transactions,Invalid currency,"{""transaction_id"": ""cc5b5e85-3286-4ccb-8992-1fa3d16cf0db"", ""timestamp"": ""2025-03-23T22:17:00"", ""amount"": 39511.93, ""currency"": ""NOK"", ""sender_account"": ""GB20VWVY58480968280035"", ""receiver_account"": ""SE8902AZMF62874749728667"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Karlfjell"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""G\u00e4vle"", ""transaction_type"": ""incoming"", ""notes"": null}",2025-06-03T09:35:51.604506
load_transactions,Invalid currency,"{""transaction_id"": ""cb99c22b-a46d-4a67-a2e6-d1a8a5abe4ea"", ""timestamp"": ""2025-04-03T11:10:00"", ""amount"": 29327.33, ""currency"": ""NOK"", ""sender_account"": ""GB11VQRS60986607036769"", ""receiver_account"": ""SE8902HEMI79004079416247"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Perstr\u00f8m"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Sandviken"", ""transaction_type"": ""incoming"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:51.605734
load_transactions,Invalid currency,"{""transaction_id"": ""3b5e42c2-be99-469d-b8b3-4e147059aacb"", ""timestamp"": ""2025-05-09T11:30:00"", ""amount"": 33419.93, ""currency"": ""NOK"", ""sender_account"": ""GB34ETCN82882246023256"", ""receiver_account"": ""SE8902JNFW68474844339506"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Nilsv\u00e5g"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Karlstad"", ""transaction_type"": ""outgoing"", ""notes"": ""Consulting fee""}",2025-06-03T09:35:51.606734
load_transactions,Invalid currency,"{""transaction_id"": ""ac90d93e-3690-45e0-a13b-f3e241bfa408"", ""timestamp"": ""2025-03-29T06:29:00"", ""amount"": 34763.37, ""currency"": ""NOK"", ""sender_account"": ""GB49TGXQ81754015949264"", ""receiver_account"": ""SE8902XBWW91028579125870"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Lien"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Norrk\u00f6ping"", ""transaction_type"": ""outgoing"", ""notes"": ""Insurance payout""}",2025-06-03T09:35:51.607783
load_transactions,Invalid currency,"{""transaction_id"": ""478e3966-27ef-4a2e-8549-01352ee20606"", ""timestamp"": ""2025-02-09T19:15:00"", ""amount"": 47018.59, ""currency"": ""RMB"", ""sender_account"": ""GB63XPLQ93129298305079"", ""receiver_account"": ""SE8902UTKC76119475507073"", ""sender_country"": ""China"", ""sender_municipality"": null, ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""S\u00f6dert\u00e4lje"", ""transaction_type"": ""incoming"", ""notes"": ""Salary payment""}",2025-06-03T09:35:51.608788
load_transactions,Invalid currency,"{""transaction_id"": ""03ef90bf-8ab6-4df3-a670-3082d4e94fd2"", ""timestamp"": ""2025-02-25T13:28:00"", ""amount"": 733.29, ""currency"": ""NOK"", ""sender_account"": ""GB89TNAT10588175444327"", ""receiver_account"": ""SE8902ALWE64418794375241"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Mikkelsen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Uppsala"", ""transaction_type"": ""incoming"", ""notes"": ""Reimbursement for travel""}",2025-06-03T09:35:51.609788
load_transactions,Invalid currency,"{""transaction_id"": ""6f91e9ee-656f-4467-86b5-83e130423b16"", ""timestamp"": ""2025-08-05T23:20:00"", ""amount"": 12643.69, ""currency"": ""DKK"", ""sender_account"": ""GB98RMHW89689541332839"", ""receiver_account"": ""SE8902RYXO33562941610360"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Vallensb\u00e6k"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Borl\u00e4nge"", ""transaction_type"": ""incoming"", ""notes"": ""Mobile recharge""}",2025-06-03T09:35:51.610789
load_transactions,Invalid currency,"{""transaction_id"": ""65bc4706-fe3c-4ccd-a102-4ee842a052d5"", ""timestamp"": ""2025-05-12T17:19:00"", ""amount"": 31357.83, ""currency"": ""NOK"", ""sender_account"": ""GB16WQAM07600652610093"", ""receiver_account"": ""SE8902UTKP18439002370878"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Lie"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""\u00d6stersund"", ""transaction_type"": ""incoming"", ""notes"": ""Salary payment""}",2025-06-03T09:35:51.611781
load_transactions,Invalid currency,"{""transaction_id"": ""9469f52c-8bdc-4c5f-aa95-073d54c3a13d"", ""timestamp"": ""2025-03-21T21:56:00"", ""amount"": 37154.26, ""currency"": ""RMB"", ""sender_account"": ""GB66IYMI85910642356957"", ""receiver_account"": ""SE8902VBBU70773188294633"", ""sender_country"": ""China"", ""sender_municipality"": ""\u745e\u5e02"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Kristianstad"", ""transaction_type"": ""incoming"", ""notes"": ""Online purchase""}",2025-06-03T09:35:51.612782
load_transactions,Invalid currency,"{""transaction_id"": ""8bde7013-abdf-4f54-ae34-2676b149b34d"", ""timestamp"": ""2025-02-11T05:48:00"", ""amount"": 2108.43, ""currency"": ""DKK"", ""sender_account"": ""GB31SLHL58648843322353"", ""receiver_account"": ""SE8902XZAS22158117574887"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Tranek\u00e6r"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Karlskrona"", ""transaction_type"": ""incoming"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:51.613787
load_transactions,Invalid currency,"{""transaction_id"": ""1c3e6c90-158c-4ed6-ade5-2e39ee640491"", ""timestamp"": ""2025-02-22T04:46:00"", ""amount"": 26093.94, ""currency"": ""DKK"", ""sender_account"": ""GB78DHJG40462335935836"", ""receiver_account"": ""SE8902DPEV86073624782716"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Svenstrup"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Malm\u00f6"", ""transaction_type"": ""incoming"", ""notes"": ""Loan repayment""}",2025-06-03T09:35:51.614789
load_transactions,Invalid currency,"{""transaction_id"": ""3f5945f2-0047-4ab4-b19a-b26493d534d0"", ""timestamp"": ""2025-02-15T19:43:00"", ""amount"": 4863.2, ""currency"": ""NOK"", ""sender_account"": ""GB21PFUA19588483875608"", ""receiver_account"": ""SE8902WMGQ92121042977797"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Tobias\u00f8y"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Trelleborg"", ""transaction_type"": ""outgoing"", ""notes"": ""Utility bill""}",2025-06-03T09:35:51.615788
load_transactions,Invalid currency,"{""transaction_id"": ""77800b5e-85a8-41c2-9dd2-80f628afd518"", ""timestamp"": ""2025-05-09T06:48:00"", ""amount"": 24110.72, ""currency"": ""NOK"", ""sender_account"": ""GB49BYUA88616147249478"", ""receiver_account"": ""SE8902BBDN08764843226603"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Paulsen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""G\u00e4vle"", ""transaction_type"": ""incoming"", ""notes"": ""Gift to family member""}",2025-06-03T09:35:51.616798
load_transactions,Invalid currency,"{""transaction_id"": ""8e93f1ba-8f6b-415b-9c10-5fe80b253c9e"", ""timestamp"": ""2025-01-16T12:18:00"", ""amount"": 42599.19, ""currency"": ""NOK"", ""sender_account"": ""GB27RVVZ33254481138875"", ""receiver_account"": ""SE8902GSZH91391621188990"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Sirines"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Motala"", ""transaction_type"": ""incoming"", ""notes"": null}",2025-06-03T09:35:51.617807
load_transactions,Invalid currency,"{""transaction_id"": ""c4d1469f-c03c-4094-bb6d-5676633fef11"", ""timestamp"": ""2025-01-05T15:48:00"", ""amount"": 19572.24, ""currency"": ""NOK"", ""sender_account"": ""GB51DUQF14031089093110"", ""receiver_account"": ""SE8902DIGS61927513105237"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Vidarnes"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Varberg"", ""transaction_type"": ""outgoing"", ""notes"": ""Utility bill""}",2025-06-03T09:35:51.618815
load_transactions,Invalid currency,"{""transaction_id"": ""4b95f689-fb5a-427e-9b29-2fe567744f8a"", ""timestamp"": ""2025-05-09T08:05:00"", ""amount"": 36021.84, ""currency"": ""DKK"", ""sender_account"": ""GB82OJXP98027233034051"", ""receiver_account"": ""SE8902RLHG01713064216795"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Virum"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Sandviken"", ""transaction_type"": ""outgoing"", ""notes"": ""Loan repayment""}",2025-06-03T09:35:51.619816
load_transactions,Invalid currency,"{""transaction_id"": ""0cf43b8c-5a28-4dca-9087-078c88cf0bcc"", ""timestamp"": ""2025-02-01T07:08:00"", ""amount"": 45963.25, ""currency"": ""NOK"", ""sender_account"": ""GB04DWGB83982850291352"", ""receiver_account"": ""SE8902AOEI11888157159723"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Elsehavn"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Nyk\u00f6ping"", ""transaction_type"": ""outgoing"", ""notes"": ""Payment for invoice #1878""}",2025-06-03T09:35:51.620823
load_transactions,Invalid currency,"{""transaction_id"": ""eec85a74-22dd-4719-944a-d1505b4b0e64"", ""timestamp"": ""2025-02-05T05:09:00"", ""amount"": 8511.02, ""currency"": ""NOK"", ""sender_account"": ""GB66JUVC50635774836538"", ""receiver_account"": ""SE8902EBWI20739935052200"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Tonev\u00e6r"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Malm\u00f6"", ""transaction_type"": ""incoming"", ""notes"": ""Salary payment""}",2025-06-03T09:35:51.621829
load_transactions,Invalid currency,"{""transaction_id"": ""d04fcc62-4053-485d-a8a4-e7ff649b93c3"", ""timestamp"": ""2025-01-28T10:14:00"", ""amount"": 14901.89, ""currency"": ""NOK"", ""sender_account"": ""GB05CSQI10772351059052"", ""receiver_account"": ""SE8902IOJE14304978072957"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Edvardsen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""G\u00f6teborg"", ""transaction_type"": ""incoming"", ""notes"": ""Online purchase""}",2025-06-03T09:35:51.622828
load_transactions,Invalid currency,"{""transaction_id"": ""fdd08a1b-a453-49cc-a8c2-470500fc6a1a"", ""timestamp"": ""2025-02-20T11:48:00"", ""amount"": 7764.94, ""currency"": ""NOK"", ""sender_account"": ""GB96ZRAI20376956805486"", ""receiver_account"": ""SE8902CGGR69488718084568"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Gulbrandsen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Norrk\u00f6ping"", ""transaction_type"": ""incoming"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:51.623939
load_transactions,Invalid currency,"{""transaction_id"": ""3751b008-7a4d-49cb-aebe-10adada1a036"", ""timestamp"": ""2025-05-09T10:11:00"", ""amount"": 1023.22, ""currency"": ""NOK"", ""sender_account"": ""GB41DFOY94426982275010"", ""receiver_account"": ""SE8902JOAA73203338391811"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Cathrine\u00f8y"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""\u00d6rnsk\u00f6ldsvik"", ""transaction_type"": ""incoming"", ""notes"": ""Salary payment""}",2025-06-03T09:35:51.624947
load_transactions,Invalid currency,"{""transaction_id"": ""f185eca0-6e71-47a0-981b-db034a168c6d"", ""timestamp"": ""2025-02-25T14:20:00"", ""amount"": 30262.26, ""currency"": ""DKK"", ""sender_account"": ""GB34OKLE60022180469364"", ""receiver_account"": ""SE8902EJUK14153809334395"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Blokhus"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Kristianstad"", ""transaction_type"": ""outgoing"", ""notes"": ""Payment for invoice #9723""}",2025-06-03T09:35:51.625965
